
-32.3329 2.98023e-08 1 

-28.5 0.00974108 1 
-31.75 0.00101663 1 

-28.4331 0.01 1 
-28.5 0.00974108 1 

-54.9055 9.31323e-09 1 
-54.5 -0.00067623 1 

-51.25 -0.0050715 1 
-54.5 -0.00067623 1 

-48 -0.00812198 1 
-51.25 -0.0050715 1 

-44.75 -0.0097894 1 
-48 -0.00812198 1 

-41.5 -0.00995484 1 
-44.75 -0.0097894 1 

-38.25 -0.00841624 1 
-41.5 -0.00995484 1 

-35 -0.00488457 1 
-38.25 -0.00841624 1 



-29.2962 0.3 2 
-29.5499 0.29 2 

-29.5499 0.29 2 
-29.8052 0.28 2 

-29.8052 0.28 2 
-30.0621 0.27 2 

-30.0621 0.27 2 
-30.3207 0.26 2 

-30.3207 0.26 2 
-30.5809 0.25 2 

-30.5809 0.25 2 
-30.8429 0.24 2 

-30.8429 0.24 2 
-31.1066 0.23 2 

-31.1066 0.23 2 
-31.372 0.22 2 

-31.372 0.22 2 
-31.6392 0.21 2 

-31.75 0.20587 2 
-31.9573 0.2 2 

-31.6392 0.21 2 
-31.75 0.20587 2 

-31.9573 0.2 2 
-32.3145 0.19 2 

-32.3145 0.19 2 
-32.677 0.18 2 

-32.677 0.18 2 
-33.0448 0.17 2 

-33.0448 0.17 2 
-33.418 0.16 2 

-33.418 0.16 2 
-33.7969 0.15 2 

-33.7969 0.15 2 
-34.1814 0.14 2 

-34.1814 0.14 2 
-34.5718 0.13 2 

-34.5718 0.13 2 
-34.9681 0.12 2 

-35 0.119203 2 
-35.5237 0.11 2 

-34.9681 0.12 2 
-35 0.119203 2 

-35.5237 0.11 2 
-36.1099 0.1 2 

-36.1099 0.1 2 
-36.7149 0.09 2 

-36.7149 0.09 2 
-37.3397 0.08 2 

-37.3397 0.08 2 
-37.9851 0.07 2 

-38.25 0.065989 2 
-38.8389 0.06 2 

-37.9851 0.07 2 
-38.25 0.065989 2 

-38.8389 0.06 2 
-39.8752 0.05 2 

-39.8752 0.05 2 
-40.9838 0.04 2 

-41.5 0.0355712 2 
-42.5028 0.03 2 

-40.9838 0.04 2 
-41.5 0.0355712 2 

-42.5028 0.03 2 
-44.5091 0.02 2 

-44.75 0.018891 2 
-47.9801 0.01 2 

-44.5091 0.02 2 
-44.75 0.018891 2 

-96.75 5.85969e-07 2 
-100 3.05474e-07 2 

-93.5 1.12245e-06 2 
-96.75 5.85802e-07 2 

-90.25 2.15009e-06 2 
-93.5 1.12224e-06 2 

-87 4.11858e-06 2 
-90.25 2.15042e-06 2 

-83.75 7.88927e-06 2 
-87 4.11831e-06 2 

-80.5 1.51121e-05 2 
-83.75 7.88923e-06 2 

-77.25 2.89475e-05 2 
-80.5 1.51126e-05 2 

-74 5.54486e-05 2 
-77.25 2.89474e-05 2 

-70.75 0.000106209 2 
-74 5.54491e-05 2 

-67.5 0.000203427 2 
-70.75 0.000106209 2 

-64.25 0.0003896 2 
-67.5 0.000203427 2 

-61 0.00074603 2 
-64.25 0.0003896 2 

-57.75 0.00142807 2 
-61 0.000746029 2 

-54.5 0.00273196 2 
-57.75 0.00142808 2 

-51.25 0.00522013 2 
-54.5 0.00273196 2 

-48 0.00995181 2 
-51.25 0.00522013 2 

